appid,cc,currency,initial,final,discount_pct,is_free
1345820,au,AUD,3595,3595,0,0
1352930,au,AUD,2595,2595,0,0
1372530,au,AUD,1995,1995,0,0
1375740,au,,0,0,0,1
1472560,au,AUD,2895,2895,0,0
1538570,au,AUD,2895,2895,0,0
1566200,au,AUD,2950,2950,0,0
1592670,au,AUD,1550,1550,0,0
1670870,au,AUD,4995,4995,0,0
1777620,au,AUD,9995,9995,0,0
1777760,au,,0,0,0,1
1808680,au,AUD,2950,2950,0,0
1850510,au,AUD,7995,7995,0,0
1862520,au,AUD,1450,1450,0,0
1927740,au,AUD,1195,1195,0,0
1931730,au,AUD,3650,3650,0,0
1978590,au,AUD,2999,2999,0,0
2071500,au,AUD,4395,4395,0,0
2201940,au,AUD,3650,3650,0,0
2696050,au,AUD,3650,3650,0,0
2716400,au,AUD,2950,2950,0,0
3195790,au,AUD,2395,2395,0,0
3314070,au,AUD,4995,4995,0,0
9350,au,AUD,1550,1550,0,0
15370,au,AUD,1495,1495,0,0
45750,au,,0,0,0,1
72200,au,,0,0,0,1
226580,au,,0,0,0,1
228360,au,AUD,2150,2150,0,0
252670,au,AUD,1150,1150,0,0
253330,au,AUD,2150,2150,0,0
260750,au,,0,0,0,1
274290,au,AUD,1450,1450,0,0
287920,au,,0,0,0,1
293180,au,AUD,750,75,90,0
312750,au,AUD,1850,1850,0,0
322450,au,AUD,1450,1450,0,0
339230,au,AUD,2995,2995,0,0
345390,au,,0,0,0,1
357310,au,AUD,4395,4395,0,0
368620,au,AUD,2895,2895,0,0
372800,au,,0,0,0,1
385370,au,,0,0,0,1
386620,au,AUD,2195,548,75,0
402840,au,,0,0,0,1
449680,au,AUD,4395,4395,0,0
494430,au,AUD,4395,4395,0,0
529110,au,,0,0,0,1
538030,au,AUD,5995,2997,50,0
538100,au,AUD,1895,189,90,0
550010,au,AUD,750,750,0,0
566440,au,AUD,2995,2995,0,0
587520,au,AUD,1450,1450,0,0
602320,au,AUD,2150,2150,0,0
603960,au,AUD,2195,2195,0,0
641080,au,AUD,2995,2995,0,0
648580,au,AUD,6995,6995,0,0
656240,au,AUD,2895,2895,0,0
672630,au,AUD,2895,2895,0,0
715400,au,AUD,2950,2950,0,0
733070,au,AUD,450,450,0,0
734580,au,,0,0,0,1
751630,au,AUD,2995,2995,0,0
758330,au,AUD,4999,999,80,0
761600,au,AUD,2495,1247,50,0
846030,au,AUD,1499,1499,0,0
853550,au,AUD,1450,1450,0,0
917680,au,,0,0,0,1
991270,au,AUD,7995,7995,0,0
1031140,au,,0,0,0,1
1042800,au,AUD,3650,3650,0,0
1067540,au,AUD,2995,299,90,0
1080020,au,AUD,2650,2650,0,0
1096410,au,AUD,2895,2895,0,0
1176710,au,AUD,2299,2299,0,0
1182020,au,,0,0,0,1
1191210,au,AUD,295,295,0,0
1205970,au,AUD,5995,5995,0,0
1206060,au,AUD,2199,2199,0,0
1228520,au,AUD,450,450,0,0
1231880,au,AUD,2995,1018,66,0
1280780,au,AUD,5695,5695,0,0
1304550,au,AUD,750,750,0,0
1310990,au,AUD,3800,3800,0,0
1431610,au,,0,0,0,1
1450830,au,AUD,2350,2350,0,0
1456820,au,AUD,1150,1150,0,0
1465070,au,AUD,5820,5820,0,0
1566390,au,AUD,4395,4395,0,0
1723260,au,AUD,1450,1450,0,0
1726400,au,AUD,850,850,0,0
1956040,au,AUD,1775,532,70,0
1956800,au,AUD,2795,2795,0,0
2067050,au,AUD,2950,2950,0,0
2109370,au,AUD,5095,5095,0,0
2159210,au,AUD,1179,1179,0,0
2172010,au,AUD,10995,10995,0,0
2236070,au,AUD,2795,2795,0,0
2488370,au,AUD,2700,2700,0,0
2500750,au,AUD,695,695,0,0
2533960,au,AUD,750,750,0,0
2608270,au,AUD,2950,1622,45,0
2757330,au,AUD,1450,1450,0,0
3620,au,AUD,750,750,0,0
21970,au,AUD,3749,3749,0,0
24870,au,,0,0,0,1
29900,au,,0,0,0,1
33460,au,AUD,1495,1495,0,0
221810,au,AUD,2150,2150,0,0
222420,au,AUD,2150,2150,0,0
224440,au,,0,0,0,1
227080,au,AUD,2150,2150,0,0
232750,au,AUD,795,159,80,0
234390,au,AUD,1850,1850,0,0
252470,au,AUD,2895,2895,0,0
254440,au,AUD,995,995,0,0
262150,au,AUD,750,750,0,0
296870,au,AUD,850,850,0,0
296970,au,AUD,2895,2895,0,0
308040,au,AUD,850,170,80,0
326360,au,,0,0,0,1
334310,au,AUD,2895,2895,0,0
338390,au,AUD,1495,224,85,0
345820,au,AUD,2895,2895,0,0
357070,au,AUD,150,75,50,0
374900,au,AUD,2150,2150,0,0
381120,au,AUD,750,750,0,0
388750,au,AUD,4295,4295,0,0
402180,au,AUD,1450,1450,0,0
406290,au,AUD,1450,1450,0,0
407900,au,,0,0,0,1
416600,au,AUD,2950,2950,0,0
418650,au,AUD,2150,860,60,0
485460,au,AUD,2995,2995,0,0
486860,au,AUD,3595,3595,0,0
487720,au,AUD,2195,2195,0,0
503350,au,AUD,1450,1450,0,0
524910,au,AUD,1150,1150,0,0
570770,au,AUD,2295,2295,0,0
599080,au,AUD,4395,4395,0,0
629910,au,,0,0,0,1
638070,au,AUD,1450,1450,0,0
651670,au,AUD,3650,620,83,0
673560,au,,0,0,0,1
725480,au,AUD,2950,2950,0,0
748490,au,AUD,4999,4999,0,0
801550,au,,0,0,0,1
846110,au,AUD,2150,2150,0,0
858710,au,AUD,2495,2495,0,0
907470,au,AUD,1999,1999,0,0
913550,au,AUD,850,850,0,0
1016600,au,AUD,2150,2150,0,0
1084520,au,,0,0,0,1
1101120,au,AUD,3650,3650,0,0
1160490,au,AUD,879,879,0,0
1175140,au,,0,0,0,1
1203190,au,AUD,5095,5095,0,0
1220150,au,AUD,2895,2895,0,0
1225780,au,AUD,1295,1295,0,0
1266690,au,AUD,750,750,0,0
1299120,au,AUD,750,750,0,0
1354830,au,AUD,2950,885,70,0
1371720,au,AUD,2950,2950,0,0
1376200,au,AUD,3650,3650,0,0
1402110,au,AUD,4495,4495,0,0
1437880,au,AUD,995,995,0,0
1456940,au,AUD,2950,2950,0,0
1457320,au,AUD,4395,1098,75,0
1501610,au,AUD,2950,1475,50,0
1671210,au,AUD,3699,3699,0,0
1743850,au,AUD,1499,1499,0,0
1786790,au,AUD,2895,1881,35,0
1808800,au,,0,0,0,1
1935660,au,AUD,750,750,0,0
1939560,au,AUD,2150,2150,0,0
1991040,au,AUD,2195,2195,0,0
1993150,au,AUD,2495,2495,0,0
2379390,au,AUD,5995,5995,0,0
2597080,au,AUD,3650,3650,0,0
2665680,au,AUD,1795,1795,0,0
2915460,au,AUD,1450,1450,0,0
3035500,au,AUD,1179,1179,0,0
2820,au,AUD,2350,2350,0,0
4850,au,AUD,750,187,75,0
20530,au,AUD,1495,1495,0,0
22120,au,AUD,1450,1450,0,0
32460,au,AUD,1450,1450,0,0
39800,au,AUD,450,450,0,0
46510,au,AUD,1850,1850,0,0
57640,au,,0,0,0,1
99300,au,AUD,1950,390,80,0
214250,au,,0,0,0,1
217750,au,,0,0,0,1
219680,au,AUD,1450,1450,0,0
220740,au,AUD,2995,2995,0,0
221020,au,AUD,695,695,0,0
223810,au,AUD,1999,1999,0,0
227180,au,,0,0,0,1
232050,au,AUD,2895,2895,0,0
245390,au,AUD,1450,1450,0,0
249630,au,AUD,2150,2150,0,0
249990,au,AUD,2150,2150,0,0
259530,au,AUD,295,295,0,0
267490,au,AUD,2895,2895,0,0
282400,au,AUD,1450,1450,0,0
310060,au,AUD,1150,1150,0,0
313730,au,,0,0,0,1
314970,au,,0,0,0,1
324510,au,AUD,2950,2950,0,0
359800,au,,0,0,0,1
378760,au,,0,0,0,1
385730,au,,0,0,0,1
399820,au,,0,0,0,1
400080,au,AUD,2150,537,75,0
412740,au,AUD,2950,2950,0,0
438480,au,AUD,750,750,0,0
495560,au,AUD,2949,265,91,0
591420,au,AUD,295,295,0,0
598960,au,AUD,3650,3650,0,0
600090,au,AUD,2195,2195,0,0
604500,au,,0,0,0,1
650760,au,AUD,2395,2395,0,0
711540,au,AUD,2950,2950,0,0
727850,au,AUD,2150,2150,0,0
730820,au,AUD,1025,1025,0,0
774461,au,AUD,4395,4395,0,0
789760,au,AUD,3595,1438,60,0
821250,au,AUD,3595,3595,0,0
833360,au,AUD,3650,3650,0,0
884260,au,AUD,750,750,0,0
966320,au,AUD,2595,2595,0,0
983870,au,AUD,4295,4295,0,0
992640,au,,0,0,0,1
994140,au,AUD,2950,2950,0,0
1012840,au,AUD,3810,3810,0,0
1018850,au,AUD,1999,1999,0,0
1087760,au,AUD,3595,719,80,0
1135810,au,AUD,2595,2595,0,0
1160750,au,,0,0,0,1
1173200,au,AUD,2150,2150,0,0
1196090,au,AUD,4495,449,90,0
1266700,au,AUD,5495,5495,0,0
1282410,au,AUD,4395,4395,0,0
1305420,au,AUD,750,750,0,0
1333200,au,AUD,4495,4495,0,0
1364290,au,AUD,2895,2895,0,0
1374840,au,AUD,3650,547,85,0
1484900,au,AUD,2150,2150,0,0
1540150,au,AUD,150,150,0,0
1574260,au,AUD,4395,4395,0,0
1574270,au,AUD,1450,1450,0,0
1600530,au,,0,0,0,1
1681970,au,AUD,1150,1150,0,0
1697700,au,AUD,1695,1695,0,0
1747760,au,AUD,2495,2495,0,0
1843090,au,AUD,879,879,0,0
1844380,au,AUD,8795,8795,0,0
1968730,au,AUD,997,997,0,0
1985170,au,,0,0,0,1
2305840,au,AUD,2995,2995,0,0
2850190,au,AUD,1450,1450,0,0
3290710,au,AUD,395,395,0,0
3540,au,AUD,795,795,0,0
6830,au,AUD,750,750,0,0
8600,au,AUD,1179,1179,0,0
31270,au,AUD,750,750,0,0
39200,au,AUD,995,995,0,0
201230,au,,0,0,0,1
238240,au,AUD,2150,2150,0,0
252030,au,AUD,2150,2150,0,0
254320,au,AUD,2895,2895,0,0
254460,au,AUD,995,995,0,0
271900,au,AUD,450,450,0,0
292630,au,AUD,750,750,0,0
298600,au,AUD,879,879,0,0
303610,au,AUD,879,879,0,0
306660,au,AUD,2950,2950,0,0
313020,au,AUD,450,450,0,0
317250,au,AUD,750,750,0,0
351030,au,,0,0,0,1
367270,au,AUD,2500,2250,10,0
376300,au,AUD,4295,4295,0,0
389510,au,AUD,595,595,0,0
433100,au,AUD,2695,2695,0,0
440880,au,AUD,1495,299,80,0
443580,au,,0,0,0,1
449140,au,,0,0,0,1
523210,au,,0,0,0,1
537340,au,AUD,2195,2195,0,0
546390,au,,0,0,0,1
560260,au,,0,0,0,1
591740,au,,0,0,0,1
592260,au,AUD,1995,1995,0,0
595280,au,,0,0,0,1
600990,au,AUD,2499,2499,0,0
619910,au,,0,0,0,1
637670,au,AUD,4599,4599,0,0
698640,au,AUD,2950,2950,0,0
898890,au,AUD,4495,4495,0,0
922460,au,,0,0,0,1
968970,au,AUD,2999,749,75,0
981890,au,,0,0,0,1
999730,au,,0,0,0,1
1055430,au,AUD,1450,1450,0,0
1106530,au,AUD,1885,1885,0,0
1115050,au,AUD,1625,1625,0,0
1116580,au,AUD,2295,344,85,0
1129310,au,AUD,2950,2950,0,0
1200860,au,,0,0,0,1
1203420,au,AUD,295,295,0,0
1224020,au,AUD,750,525,30,0
1265930,au,AUD,5995,5995,0,0
1275630,au,,0,0,0,1
1324530,au,AUD,2895,2895,0,0
1334040,au,AUD,2895,2895,0,0
1353270,au,AUD,2195,2195,0,0
1370050,au,AUD,2950,2950,0,0
1419160,au,AUD,2895,2895,0,0
1436700,au,AUD,3995,3995,0,0
1451480,au,AUD,2150,2150,0,0
1480560,au,AUD,2899,2899,0,0
1643310,au,AUD,7295,7295,0,0
1679290,au,AUD,1450,1450,0,0
1683150,au,AUD,4395,4395,0,0
1694420,au,AUD,3595,3595,0,0
1849900,au,AUD,1499,1499,0,0
1913370,au,AUD,2950,2950,0,0
1928870,au,AUD,4995,4995,0,0
2124780,au,AUD,1450,1450,0,0
2182400,au,AUD,750,750,0,0
2311190,au,AUD,739,739,0,0
2400510,au,AUD,2195,2195,0,0
2459550,au,AUD,1499,1199,20,0
2521380,au,AUD,4395,4395,0,0
2612680,au,,0,0,0,1
2651330,au,,0,0,0,1
2680550,au,AUD,2950,2950,0,0
2695490,au,AUD,4499,4499,0,0
2773280,au,AUD,1450,1450,0,0
2961530,au,AUD,1450,1450,0,0
3259470,au,AUD,879,879,0,0
3358510,au,AUD,1450,1450,0,0
3730,au,AUD,750,750,0,0
7200,au,AUD,4495,4495,0,0
16730,au,AUD,879,879,0,0
38420,au,AUD,1495,1495,0,0
39540,au,AUD,1450,1450,0,0
98200,au,AUD,3595,3595,0,0
204060,au,AUD,1150,1150,0,0
244050,au,,0,0,0,1
252130,au,AUD,750,750,0,0
262940,au,AUD,3595,3595,0,0
268400,au,AUD,4395,4395,0,0
271260,au,AUD,2850,2850,0,0
277590,au,AUD,2295,2295,0,0
284950,au,,0,0,0,1
313630,au,AUD,2895,2895,0,0
314790,au,AUD,2995,2995,0,0
322770,au,AUD,2895,2895,0,0
331160,au,AUD,2950,2950,0,0
335000,au,AUD,1695,1695,0,0
367670,au,,0,0,0,1
369580,au,,0,0,0,1
411960,au,AUD,1995,1995,0,0
414740,au,AUD,1499,749,50,0
451760,au,AUD,1895,1895,0,0
452570,au,AUD,2895,2895,0,0
461910,au,,0,0,0,1
465200,au,AUD,2950,2950,0,0
484900,au,AUD,4295,4295,0,0
499660,au,AUD,2195,658,70,0
508190,au,,0,0,0,1
567380,au,AUD,1000,1000,0,0
587430,au,AUD,3699,3699,0,0
609490,au,AUD,1450,1450,0,0
634160,au,AUD,2199,549,75,0
744810,au,,0,0,0,1
746580,au,AUD,2895,2895,0,0
755800,au,,0,0,0,1
757240,au,,0,0,0,1
758990,au,AUD,1895,1895,0,0
760890,au,AUD,595,595,0,0
764050,au,,0,0,0,1
850000,au,AUD,2150,2150,0,0
862800,au,AUD,1850,1850,0,0
914010,au,AUD,2795,2795,0,0
926140,au,AUD,2950,2950,0,0
1000410,au,AUD,3650,3650,0,0
1105420,au,,0,0,0,1
1109680,au,AUD,4195,4195,0,0
1112790,au,AUD,4295,4295,0,0
1173220,au,AUD,4395,4395,0,0
1173780,au,AUD,1695,1695,0,0
1194840,au,,0,0,0,1
1221250,au,AUD,2195,724,67,0
1256610,au,AUD,295,295,0,0
1347970,au,AUD,2099,2099,0,0
1402120,au,AUD,2950,1180,60,0
1465470,au,AUD,4395,4395,0,0
1491670,au,AUD,2245,2245,0,0
1620340,au,AUD,2950,2950,0,0
1622350,au,AUD,2195,2195,0,0
1627570,au,AUD,4399,4399,0,0
1737870,au,AUD,2950,2950,0,0
1881200,au,AUD,2495,2495,0,0
2009350,au,AUD,3650,3650,0,0
2067780,au,AUD,2495,2495,0,0
2128270,au,AUD,1450,1450,0,0
2237970,au,AUD,2195,2195,0,0
2240080,au,AUD,879,879,0,0
2249160,au,AUD,1025,1025,0,0
2348120,au,,0,0,0,1
2356780,au,AUD,1999,1999,0,0
2536840,au,AUD,3650,3650,0,0
2682580,au,AUD,2195,2195,0,0
2816950,au,AUD,2950,2950,0,0
2918150,au,,0,0,0,1
3027930,au,AUD,750,750,0,0
3205080,au,AUD,295,295,0,0
3287520,au,AUD,7295,7295,0,0
3311740,au,AUD,450,450,0,0
3373660,au,AUD,1499,1499,0,0
8170,au,,0,0,0,1
33320,au,AUD,1495,1495,0,0
38600,au,AUD,2150,2150,0,0
47920,au,,0,0,0,1
61700,au,,0,0,0,1
203630,au,AUD,3595,3595,0,0
208670,au,AUD,1450,1450,0,0
211260,au,AUD,1450,362,75,0
227480,au,,0,0,0,1
231330,au,AUD,2895,2895,0,0
239840,au,AUD,2895,2895,0,0
255070,au,AUD,2150,2150,0,0
265590,au,AUD,1450,1450,0,0
272470,au,AUD,2195,2195,0,0
278890,au,AUD,450,450,0,0
285500,au,AUD,1179,1179,0,0
307230,au,AUD,295,295,0,0
312200,au,AUD,2895,2895,0,0
317820,au,AUD,2999,2999,0,0
331480,au,AUD,2195,2195,0,0
340050,au,AUD,750,750,0,0
344770,au,AUD,2150,2150,0,0
353360,au,,0,0,0,1
368730,au,AUD,2195,2195,0,0
382900,au,,0,0,0,1
403120,au,AUD,949,949,0,0
405830,au,AUD,2895,2895,0,0
418180,au,AUD,2199,2199,0,0
420000,au,AUD,1450,1450,0,0
431930,au,AUD,2295,2295,0,0
439700,au,,0,0,0,1
500260,au,AUD,2150,2150,0,0
501080,au,AUD,3595,3595,0,0
518580,au,,0,0,0,1
553520,au,AUD,5850,5850,0,0
574560,au,AUD,2150,2150,0,0
585710,au,AUD,2150,2150,0,0
600130,au,AUD,3595,3595,0,0
645090,au,AUD,295,295,0,0
683900,au,AUD,2895,2895,0,0
691260,au,,0,0,0,1
707680,au,,0,0,0,1
730390,au,AUD,3650,3650,0,0
733790,au,AUD,2895,2895,0,0
760650,au,AUD,3595,3595,0,0
794540,au,AUD,2195,2195,0,0
824000,au,AUD,2895,2895,0,0
888790,au,AUD,4395,4395,0,0
950100,au,,0,0,0,1
965680,au,AUD,2095,2095,0,0
1029210,au,AUD,2950,2950,0,0
1078350,au,AUD,2150,1290,40,0
1138190,au,,0,0,0,1
1149660,au,AUD,295,295,0,0
1232580,au,AUD,3595,3595,0,0
1238020,au,AUD,3995,3995,0,0
1259790,au,AUD,2795,2124,24,0
1260810,au,AUD,850,850,0,0
1264250,au,AUD,4995,4995,0,0
1267470,au,AUD,1850,1850,0,0
1290330,au,AUD,750,750,0,0
1340530,au,,0,0,0,1
1345890,au,AUD,4295,4295,0,0
1386900,au,AUD,4295,4295,0,0
1402320,au,AUD,4995,4995,0,0
1436590,au,AUD,2895,2895,0,0
1457080,au,AUD,4495,4495,0,0
1462810,au,AUD,6995,6995,0,0
1536090,au,AUD,2950,1475,50,0
1618230,au,AUD,595,595,0,0
1763050,au,AUD,750,750,0,0
1830970,au,AUD,2950,1475,50,0
1858630,au,AUD,8495,8495,0,0
1934570,au,AUD,6995,6995,0,0
2085360,au,AUD,375,375,0,0
2669410,au,AUD,4495,4495,0,0
2706170,au,AUD,1895,1895,0,0
2754380,au,AUD,2850,2850,0,0
2875140,au,AUD,1895,1895,0,0
3123410,au,AUD,10295,10295,0,0
1200,au,AUD,750,750,0,0
6980,au,AUD,1345,269,80,0
11390,au,AUD,750,750,0,0
12830,au,,0,0,0,1
13140,au,,0,0,0,1
13250,au,,0,0,0,1
15210,au,AUD,749,749,0,0
16720,au,AUD,879,879,0,0
17710,au,AUD,1450,1450,0,0
40720,au,AUD,749,749,0,0
40980,au,AUD,1999,1999,0,0
48110,au,,0,0,0,1
217140,au,AUD,2150,2150,0,0
218820,au,AUD,2895,2895,0,0
225420,au,AUD,2895,2895,0,0
228260,au,AUD,3495,3495,0,0
230700,au,AUD,2150,2150,0,0
249590,au,AUD,1450,1450,0,0
252350,au,AUD,1450,1450,0,0
274310,au,AUD,1450,1450,0,0
308600,au,,0,0,0,1
314000,au,,0,0,0,1
315660,au,,0,0,0,1
323060,au,AUD,2150,2150,0,0
330390,au,AUD,2895,2895,0,0
339400,au,AUD,1450,1450,0,0
342940,au,AUD,3650,3650,0,0
346560,au,AUD,1319,263,80,0
352550,au,AUD,4495,4495,0,0
373180,au,AUD,2950,2950,0,0
422810,au,,0,0,0,1
431600,au,AUD,3595,3595,0,0
436320,au,AUD,5695,5695,0,0
449610,au,AUD,4395,4395,0,0
485380,au,AUD,750,750,0,0
530630,au,,0,0,0,1
564530,au,AUD,1595,1595,0,0
575720,au,,0,0,0,1
610360,au,AUD,295,295,0,0
635200,au,AUD,1895,1895,0,0
667600,au,AUD,1450,1450,0,0
674930,au,AUD,2850,2850,0,0
682130,au,AUD,1450,1450,0,0
695290,au,,0,0,0,1
756530,au,AUD,7495,1274,83,0
758690,au,AUD,4299,4299,0,0
779290,au,AUD,2950,2950,0,0
840010,au,AUD,2895,2895,0,0
843390,au,AUD,4395,4395,0,0
866140,au,AUD,2950,2950,0,0
921390,au,AUD,1850,1850,0,0
939100,au,AUD,2150,2150,0,0
940910,au,AUD,2950,2950,0,0
969760,au,AUD,2795,2795,0,0
1012560,au,AUD,1450,1450,0,0
1020470,au,AUD,2799,2799,0,0
1031480,au,AUD,1850,1850,0,0
1057680,au,AUD,595,595,0,0
1057850,au,,0,0,0,1
1144110,au,,0,0,0,1
1182310,au,AUD,2150,2150,0,0
1245480,au,AUD,14495,5073,65,0
1358710,au,AUD,900,270,70,0
1364100,au,AUD,2295,2295,0,0
1368820,au,AUD,2895,2895,0,0
1442430,au,AUD,3650,3650,0,0
1530140,au,AUD,295,295,0,0
1677110,au,AUD,3695,2217,40,0
1723780,au,AUD,2195,2195,0,0
1763250,au,AUD,3650,3650,0,0
1817940,au,AUD,2150,2150,0,0
1853200,au,AUD,150,150,0,0
1859280,au,AUD,1179,1179,0,0
1894430,au,AUD,2350,2350,0,0
2009100,au,AUD,8995,8995,0,0
2074800,au,AUD,2695,2695,0,0
2131640,au,AUD,2950,2950,0,0
2208570,au,AUD,2195,2195,0,0
2218400,au,AUD,1895,1895,0,0
2379910,au,AUD,1025,1025,0,0
1510,au,AUD,1775,1775,0,0
3390,au,AUD,750,750,0,0
3483,au,,0,0,0,1
9310,au,,0,0,0,1
92000,au,,0,0,0,1
203830,au,AUD,2995,2995,0,0
204630,au,AUD,1999,1999,0,0
205710,au,,0,0,0,1
209120,au,,0,0,0,1
218740,au,AUD,2950,2950,0,0
222980,au,AUD,450,450,0,0
241910,au,AUD,2950,2950,0,0
243200,au,AUD,2995,2995,0,0
243950,au,AUD,5695,5695,0,0
247240,au,AUD,1450,1450,0,0
249680,au,,0,0,0,1
250050,au,AUD,1499,1499,0,0
253840,au,AUD,2895,2895,0,0
266130,au,AUD,1450,1450,0,0
274230,au,AUD,1895,1895,0,0
281920,au,AUD,995,995,0,0
282210,au,AUD,1499,1499,0,0
282530,au,AUD,2150,2150,0,0
300570,au,AUD,3650,3650,0,0
318130,au,AUD,1449,1449,0,0
336140,au,AUD,2150,2150,0,0
343360,au,AUD,4395,219,95,0
345660,au,AUD,2495,2495,0,0
347830,au,AUD,1450,1450,0,0
400250,au,AUD,280,280,0,0
405290,au,AUD,1450,1450,0,0
427250,au,AUD,2195,2195,0,0
440310,au,AUD,1775,1775,0,0
442780,au,AUD,2195,2195,0,0
497640,au,,0,0,0,1
520950,au,AUD,4495,4495,0,0
524580,au,AUD,2950,2950,0,0
543260,au,AUD,2895,2895,0,0
552280,au,AUD,4995,4995,0,0
585450,au,AUD,4495,4495,0,0
598810,au,AUD,1450,1450,0,0
617480,au,AUD,3595,3595,0,0
638510,au,AUD,2650,2650,0,0
661130,au,,0,0,0,1
695630,au,AUD,750,750,0,0
712190,au,AUD,2995,2995,0,0
738530,au,AUD,6995,6995,0,0
779640,au,AUD,295,295,0,0
829660,au,AUD,1995,1995,0,0
889510,au,AUD,4295,4295,0,0
905340,au,AUD,1450,1450,0,0
928960,au,AUD,5999,5999,0,0
982720,au,AUD,2195,2195,0,0
999020,au,AUD,4494,4494,0,0
1058430,au,AUD,1150,1150,0,0
1058770,au,AUD,1450,1450,0,0
1150950,au,AUD,2595,2595,0,0
1151080,au,,0,0,0,1
1170760,au,AUD,1850,1850,0,0
1173800,au,AUD,2595,2595,0,0
1181830,au,AUD,2050,2050,0,0
1186040,au,AUD,2150,2150,0,0
1255650,au,AUD,879,879,0,0
1296840,au,,0,0,0,1
1380420,au,AUD,3995,3995,0,0
1397390,au,AUD,2950,2950,0,0
1471410,au,AUD,2895,2895,0,0
1660080,au,AUD,3810,3810,0,0
1712350,au,AUD,4895,2937,40,0
1717770,au,AUD,1450,1450,0,0
1786200,au,AUD,2895,2895,0,0
1918040,au,AUD,1179,1179,0,0
1970460,au,AUD,1450,1450,0,0
2198510,au,AUD,3995,3995,0,0
2314160,au,AUD,2650,2650,0,0
2559270,au,AUD,1895,1895,0,0
2755330,au,AUD,450,450,0,0
2796010,au,AUD,695,695,0,0
2865490,au,AUD,1625,1625,0,0
2878960,au,AUD,8995,8995,0,0
6920,au,AUD,1045,261,75,0
12710,au,AUD,1450,1450,0,0
13530,au,AUD,1495,1495,0,0
20540,au,AUD,2950,2950,0,0
25830,au,AUD,1450,1450,0,0
31290,au,,0,0,0,1
45700,au,,0,0,0,1
65300,au,AUD,1450,1450,0,0
94200,au,AUD,1450,1450,0,0
208520,au,AUD,2295,2295,0,0
208730,au,AUD,1995,1995,0,0
211160,au,AUD,2249,562,75,0
215100,au,,0,0,0,1
220160,au,AUD,2995,2995,0,0
223330,au,AUD,2150,2150,0,0
225300,au,AUD,1045,522,50,0
227580,au,AUD,750,750,0,0
245490,au,AUD,2995,2995,0,0
249870,au,AUD,2995,2995,0,0
284390,au,AUD,1450,1450,0,0
287340,au,,0,0,0,1
313010,au,AUD,1495,299,80,0
318220,au,AUD,2895,2895,0,0
327220,au,AUD,2995,2995,0,0
351100,au,AUD,2950,2950,0,0
369070,au,AUD,1850,277,85,0
441380,au,AUD,1850,370,80,0
463150,au,AUD,450,135,70,0
469610,au,AUD,4295,4295,0,0
502820,au,AUD,2895,2895,0,0
521150,au,AUD,2395,2395,0,0
588690,au,AUD,499,499,0,0
612470,au,AUD,1850,1850,0,0
619780,au,AUD,2195,2195,0,0
661790,au,AUD,1450,1450,0,0
691450,au,AUD,1450,1450,0,0
718590,au,AUD,2895,2895,0,0
727130,au,AUD,4395,4395,0,0
828070,au,AUD,2895,723,75,0
851890,au,AUD,4395,4395,0,0
939600,au,AUD,1450,1450,0,0
952250,au,,0,0,0,1
970500,au,AUD,150,150,0,0
984110,au,,0,0,0,1
1029890,au,AUD,2895,289,90,0
1073390,au,,0,0,0,1
1084640,au,AUD,2999,2999,0,0
1100410,au,AUD,2995,2995,0,0
1179680,au,,0,0,0,1
1191900,au,AUD,2150,430,80,0
1214470,au,AUD,3995,799,80,0
1232180,au,AUD,150,150,0,0
1243850,au,AUD,3650,3650,0,0
1244630,au,AUD,2950,1180,60,0
1268960,au,AUD,850,850,0,0
1283970,au,AUD,750,750,0,0
1325400,au,AUD,22999,22999,0,0
1333910,au,AUD,975,975,0,0
1336980,au,AUD,8795,8795,0,0
1346070,au,AUD,750,750,0,0
1348300,au,AUD,595,595,0,0
1364210,au,AUD,4395,4395,0,0
1390410,au,AUD,2995,2995,0,0
1511860,au,,0,0,0,1
1555710,au,,0,0,0,1
1570070,au,AUD,2650,2650,0,0
1580780,au,AUD,5895,5895,0,0
1621310,au,AUD,8795,8795,0,0
1649010,au,AUD,5095,5095,0,0
1650010,au,AUD,7495,7495,0,0
1651960,au,AUD,1350,1350,0,0
1663220,au,AUD,2195,2195,0,0
1694600,au,AUD,3750,3750,0,0
1816300,au,AUD,8995,8995,0,0
1881610,au,,0,0,0,1
1999170,au,AUD,1025,358,65,0
2121980,au,AUD,1775,1775,0,0
2331330,au,AUD,3695,3695,0,0
2490990,au,AUD,9095,9095,0,0
2827230,au,AUD,2295,2295,0,0
1700,au,AUD,745,745,0,0
7800,au,AUD,2950,2950,0,0
11610,au,,0,0,0,1
48800,au,AUD,2895,2895,0,0
209370,au,AUD,1450,1450,0,0
226620,au,AUD,2000,2000,0,0
253750,au,AUD,1450,1450,0,0
257400,au,,0,0,0,1
260730,au,AUD,750,750,0,0
296830,au,AUD,2895,434,85,0
297860,au,AUD,2950,2950,0,0
302080,au,AUD,745,149,80,0
307050,au,,0,0,0,1
318100,au,AUD,750,150,80,0
327860,au,AUD,2150,2150,0,0
383230,au,AUD,1850,1850,0,0
394760,au,AUD,1695,1695,0,0
400240,au,AUD,280,280,0,0
406550,au,AUD,3595,3595,0,0
415590,au,AUD,2895,2895,0,0
470260,au,AUD,2895,2895,0,0
487000,au,AUD,2999,2999,0,0
513560,au,,0,0,0,1
